,SMSCG,NDOI,Tide
5/16/1968,1,10638.14727,7.435600281
5/17/1968,1,10575.31762,6.53429985
5/18/1968,1,10496.07361,5.537899971
5/19/1968,1,10401.71673,5.14869976
5/20/1968,1,10293.54844,4.892999649
5/21/1968,1,10172.87022,4.66260004
5/22/1968,1,10040.98354,4.530400276
5/23/1968,1,9899.189884,5.195300102
5/24/1968,1,9748.790718,5.66590023
5/25/1968,1,9591.087519,6.090299606
5/26/1968,1,9427.381762,6.331600189
5/27/1968,1,9258.97492,6.460299969
5/28/1968,1,9087.168469,6.439199924
5/29/1968,1,8913.263883,6.316800117
5/30/1968,1,8738.562636,6.07159996
5/31/1968,1,8564.366203,5.994699955
6/1/1968,1,8391.976058,5.561999798
6/2/1968,1,8222.693676,5.042800426
6/3/1968,1,8057.820531,4.795499802
6/4/1968,1,7898.658098,4.76279974
6/5/1968,1,7746.507851,4.768899918
6/6/1968,1,7602.671265,4.986000061
6/7/1968,1,7468.449813,6.276599884
6/8/1968,1,7345.144971,7.485899925
6/9/1968,1,7234.058214,8.342100143
6/10/1968,1,7136.491014,8.756099701
6/11/1968,1,7053.744848,8.847000122
6/12/1968,1,6987.121188,8.503899574
6/13/1968,1,6937.921511,8.05039978
6/14/1968,1,6907.44729,7.460499763
6/15/1968,1,6897,6.377300262
6/16/1968,1,6901.457237,5.425499916
6/17/1968,1,6914.430534,4.965399742
6/18/1968,1,6935.322274,4.451699734
6/19/1968,1,6963.534838,4.320100307
6/20/1968,1,6998.470608,4.961999893
6/21/1968,1,7039.531965,5.50180006
6/22/1968,1,7086.121292,5.965600014
6/23/1968,1,7137.64097,6.343100071
6/24/1968,1,7193.493381,6.635800362
6/25/1968,1,7253.080905,6.764500141
6/26/1968,1,7315.805926,6.834799767
6/27/1968,1,7381.070825,6.723200321
6/28/1968,1,7448.277984,6.436500072
6/29/1968,1,7516.829783,6.280200005
6/30/1968,1,7586.128605,5.791700363
7/1/1968,1,7655.576832,5.147900105
7/2/1968,1,7724.576846,4.92689991
7/3/1968,1,7792.531027,4.631299973
7/4/1968,1,7858.841758,5.334199905
7/5/1968,1,7922.91142,5.923500061
7/6/1968,1,7984.142395,6.977000237
7/7/1968,1,8041.937065,7.834599972
7/8/1968,1,8095.697812,8.426300049
7/9/1968,1,8144.827016,8.715399742
7/10/1968,1,8188.727061,8.628399849
7/11/1968,1,8226.800327,8.213999748
7/12/1968,1,8258.449196,7.553100109
7/13/1968,1,8283.07605,6.891200066
7/14/1968,1,8300.083271,5.679399967
7/15/1968,1,8308.87324,5.011600018
7/16/1968,1,8307.062672,4.377299786
7/17/1968,1,8284.099945,4.266499996
7/18/1968,1,8239.544009,4.443099976
7/19/1968,1,8174.823927,4.872399807
7/20/1968,1,8091.368762,5.353899956
7/21/1968,1,7990.607575,5.854599953
7/22/1968,1,7873.96943,6.290299892
7/23/1968,1,7742.883388,6.622499943
7/24/1968,1,7598.778513,6.871200085
7/25/1968,1,7443.083867,6.947899818
7/26/1968,1,7277.228513,6.832300186
7/27/1968,1,7102.641512,6.351399899
7/28/1968,1,6920.751928,6.136300087
7/29/1968,1,6732.988823,5.338500023
7/30/1968,1,6540.78126,5.014100075
7/31/1968,1,6345.5583,4.621500015
8/1/1968,1,6148.749007,5.279300213
8/2/1968,1,5951.782444,5.939900398
8/3/1968,1,5756.087672,6.232700348
8/4/1968,1,5563.093754,6.973499775
8/5/1968,1,5374.229753,7.584900379
8/6/1968,1,5190.924731,7.967599869
8/7/1968,1,5014.60775,8.079899788
8/8/1968,1,4846.707874,7.894499779
8/9/1968,1,4688.654165,7.279900074
8/10/1968,1,4541.875685,6.395699978
8/11/1968,1,4407.801497,5.834500313
8/12/1968,1,4287.860663,4.824699879
8/13/1968,1,4183.482246,4.234499931
8/14/1968,1,4096.095308,4.08619976
8/15/1968,1,4027.128913,4.25579977
8/16/1968,1,3975.483346,4.44080019
8/17/1968,1,3926.904983,4.554399967
8/18/1968,1,3878.990683,4.968299866
8/19/1968,1,3831.809413,5.440899849
8/20/1968,1,3785.430139,5.964599609
8/21/1968,1,3739.921824,6.358700275
8/22/1968,1,3695.353435,6.642199993
8/23/1968,1,3651.793938,6.666100025
8/24/1968,1,3609.312297,6.302100182
8/25/1968,1,3567.977479,5.766400337
8/26/1968,1,3527.858448,5.288899899
8/27/1968,1,3489.02417,5.016499996
8/28/1968,1,3451.54361,5.266999722
8/29/1968,1,3415.485735,5.621199608
8/30/1968,1,3380.919508,5.880199909
8/31/1968,1,3347.913897,6.136000156
9/1/1968,1,3316.537866,6.174000263
9/2/1968,1,3286.86038,6.566800117
9/3/1968,1,3258.950406,6.866699696
9/4/1968,1,3232.876908,7.06799984
9/5/1968,1,3208.708852,6.987600327
9/6/1968,1,3186.515204,6.523299694
9/7/1968,1,3166.364928,5.837199688
9/8/1968,1,3148.326991,5.152300358
9/9/1968,1,3132.470357,4.708300114
9/10/1968,1,3118.863993,4.673699856
9/11/1968,1,3107.576863,4.604499817
9/12/1968,1,3098.677934,4.397500038
9/13/1968,1,3092.23617,4.290199757
9/14/1968,1,3088.320537,4.273499966
9/15/1968,1,3087,4.295300007
9/16/1968,1,3093.15911,4.518900394
9/17/1968,1,3111.122268,4.958399773
9/18/1968,1,3140.118221,5.412199974
9/19/1968,1,3179.375713,5.820899963
9/20/1968,1,3228.123489,5.894100189
9/21/1968,1,3285.590294,5.754199982
9/22/1968,1,3351.004873,5.313700199
9/23/1968,1,3423.595971,5.616699696
9/24/1968,1,3502.592333,6.116000175
9/25/1968,1,3587.222703,6.4854002
9/26/1968,1,3676.715828,6.470099926
9/27/1968,1,3770.30045,6.301599979
9/28/1968,1,3867.205317,6.089600086
9/29/1968,1,3966.659172,5.941400051
9/30/1968,1,4067.890761,5.708499908
10/1/1968,1,4170.128828,5.903000355
10/2/1968,1,4272.602119,5.909200191
10/3/1968,1,4374.539378,5.757199764
10/4/1968,1,4475.16935,5.376200199
10/5/1968,1,4573.720781,5.239200115
10/6/1968,1,4669.422415,5.336800098
10/7/1968,1,4761.502997,5.54460001
10/8/1968,1,4849.191272,5.631700039
10/9/1968,1,4931.715986,5.535299778
10/10/1968,1,5008.305882,5.307099819
10/11/1968,1,5078.189707,4.89139986
10/12/1968,1,5140.596204,4.558700085
10/13/1968,1,5194.754119,4.311800003
10/14/1968,1,5239.892198,4.230999947
10/15/1968,1,5275.239184,4.197599888
10/16/1968,1,5301.135764,4.44659996
10/17/1968,1,5323.829157,4.641200066
10/18/1968,1,5344.546386,4.823800087
10/19/1968,1,5363.441072,4.968800068
10/20/1968,1,5380.666833,5.710099697
10/21/1968,1,5396.377287,6.578400135
10/22/1968,1,5410.726055,7.358799934
10/23/1968,1,5423.866755,7.744999886
10/24/1968,1,5435.953006,7.773599625
10/25/1968,1,5447.138428,7.431900024
10/26/1968,1,5457.576639,6.813899994
10/27/1968,1,5467.421258,6.112800121
10/28/1968,1,5476.825905,5.466600418
10/29/1968,1,5485.944198,5.002200127
10/30/1968,1,5494.929757,5.305399895
10/31/1968,1,5503.936201,5.181099892
11/1/1968,1,5513.117149,5.137899876
11/2/1968,1,5522.62622,5.378499985
11/3/1968,1,5532.617032,5.918799877
11/4/1968,1,5543.243206,6.212100029
11/5/1968,1,5554.65836,6.336500168
11/6/1968,1,5567.016113,6.382600307
11/7/1968,1,5580.470084,6.165400028
11/8/1968,1,5595.173893,5.875699997
11/9/1968,1,5611.281158,5.498099804
11/10/1968,1,5628.945498,5.029699802
11/11/1968,1,5648.320533,4.611499786
11/12/1968,1,5669.559882,4.221899986
11/13/1968,1,5692.817163,4.126100063
11/14/1968,1,5718.245996,4.169300079
11/15/1968,1,5746,4.478700161
11/16/1968,1,5790.527301,4.681200027
11/17/1968,1,5865.865803,5.920400143
11/18/1968,1,5971.553794,7.095300198
11/19/1968,1,6107.129562,7.991300106
11/20/1968,1,6272.131394,8.58370018
11/21/1968,1,6466.097579,8.818499565
11/22/1968,1,6688.566403,8.559299469
11/23/1968,1,6939.076155,7.910099983
11/24/1968,1,7217.165122,7.002200127
11/25/1968,1,7522.371592,5.963099957
11/26/1968,1,7854.233852,5.117300034
11/27/1968,1,8212.290191,4.838899612
11/28/1968,1,8596.078895,4.766499996
11/29/1968,1,9005.138253,4.77159977
11/30/1968,1,9439.006552,5.485199928
12/1/1968,1,9897.22208,5.994499683
12/2/1968,1,10379.32312,6.433199883
12/3/1968,1,10884.84797,6.647099972
12/4/1968,1,11413.33491,6.775400162
12/5/1968,1,11964.32223,6.743500233
12/6/1968,1,12537.34822,6.590799809
12/7/1968,1,13131.95116,6.383500099
12/8/1968,1,13747.66935,5.956300259
12/9/1968,1,14384.04106,5.515900135
12/10/1968,1,15040.60459,4.933599949
12/11/1968,1,15716.89823,4.329500198
12/12/1968,1,16412.46026,4.10929966
12/13/1968,1,17126.82898,3.97660017
12/14/1968,1,17859.54266,4.327400208
12/15/1968,1,18610.1396,5.620599747
12/16/1968,1,19443.13282,6.842499733
12/17/1968,1,20734.48938,7.8125
12/18/1968,1,22514.42755,8.685500145
12/19/1968,1,24746.69982,9.15320015
12/20/1968,1,27395.05863,9.152700424
12/21/1968,1,30423.25647,8.690000534
12/22/1968,1,33795.04578,7.815099716
12/23/1968,1,37474.17905,6.654299736
12/24/1968,1,41424.40873,5.420199871
12/25/1968,1,45609.48729,4.870800018
12/26/1968,1,49993.1672,4.311600208
12/27/1968,1,54539.20092,4.371500015
12/28/1968,1,59211.34092,5.01390028
12/29/1968,1,63973.33967,5.523200035
12/30/1968,1,68788.94963,6.045199871
12/31/1968,0,73621.92327,6.362099648
1/1/1969,0,78436.01305,6.596600056
1/2/1969,0,83194.97144,6.821099758
1/3/1969,0,87862.5509,6.807300091
1/4/1969,0,92402.50391,6.856900215
1/5/1969,0,96778.58292,6.566599846
1/6/1969,0,100954.5404,6.242599964
1/7/1969,0,104894.1288,5.622499943
1/8/1969,0,108561.1007,4.772500038
1/9/1969,0,111919.2084,4.366600037
1/10/1969,0,114932.2044,3.977000237
1/11/1969,0,117563.8413,4.096000195
1/12/1969,0,119777.8714,5.043800354
1/13/1969,0,121538.0472,6.090199947
1/14/1969,0,122808.1213,7.124199867
1/15/1969,0,123551.846,8.016799927
1/16/1969,0,123805.6279,8.657600403
1/17/1969,0,123982.7198,8.933199883
1/18/1969,0,124154.2218,8.750599861
1/19/1969,0,124320.0886,8.101099968
1/20/1969,0,124480.2748,7.173500061
1/21/1969,0,124634.735,5.928200245
1/22/1969,0,124783.424,4.973999977
1/23/1969,0,124926.2961,4.290500164
1/24/1969,0,125063.3062,4.116700172
1/25/1969,0,125194.4088,4.468999863
1/26/1969,0,125319.5585,4.805399895
1/27/1969,0,125438.7099,5.144000053
1/28/1969,0,125551.8178,5.545000076
1/29/1969,0,125658.8366,5.895999908
1/30/1969,0,125759.721,6.300800323
1/31/1969,1,125854.4256,6.492899895
2/1/1969,1,125942.905,6.731800079
2/2/1969,1,126025.114,6.65680027
2/3/1969,1,126101.007,6.383299828
2/4/1969,1,126170.5387,5.852300167
2/5/1969,1,126233.6637,5.118000031
2/6/1969,1,126290.3366,4.54460001
2/7/1969,1,126340.5121,4.100799561
2/8/1969,1,126384.1448,4.425899982
2/9/1969,1,126421.1892,4.998600006
2/10/1969,1,126451.6001,5.602000237
2/11/1969,1,126475.332,6.263499737
2/12/1969,1,126492.3395,6.952300072
2/13/1969,1,126502.5773,7.570899963
2/14/1969,1,126506,7.970499992
2/15/1969,1,126275.659,7.993899822
2/16/1969,1,125605.9394,7.650900364
2/17/1969,1,124528.7958,6.940799713
2/18/1969,1,123076.1832,5.842100143
2/19/1969,1,121280.0563,4.966700077
2/20/1969,1,119172.3699,4.562299728
2/21/1969,1,116785.0789,4.524100304
2/22/1969,1,114150.1381,4.521999836
2/23/1969,1,111299.5023,4.429599762
2/24/1969,1,108265.1263,4.401800156
2/25/1969,1,105078.9649,4.545900345
2/26/1969,1,101772.973,4.873100281
2/27/1969,1,98379.10533,5.284700394
2/28/1969,1,94929.31674,5.61070013
3/1/1969,1,91455.56203,6.004799843
3/2/1969,1,87989.79603,6.066999912
3/3/1969,1,84563.97354,5.950999737
3/4/1969,1,81210.04939,5.469399929
3/5/1969,1,77959.97839,4.969399929
3/6/1969,1,74845.71536,4.560299873
3/7/1969,1,71899.2151,5.1322999
3/8/1969,1,69152.43244,5.465300083
3/9/1969,1,66637.32219,5.638500214
3/10/1969,1,64385.83917,5.714699745
3/11/1969,1,62429.93818,5.844099998
3/12/1969,1,60801.57406,6.051799774
3/13/1969,1,59532.7016,6.363100052
3/14/1969,1,58655.27563,6.637300014
3/15/1969,1,58201.25097,6.663400173
3/16/1969,1,58144.57411,6.514699936
3/17/1969,1,58156.857,5.982900143
3/18/1969,1,58180.63049,5.326300144
3/19/1969,1,58215.06788,5.190500259
3/20/1969,1,58259.34244,5.34139967
3/21/1969,1,58312.62746,5.444399834
3/22/1969,1,58374.09621,5.232800007
3/23/1969,1,58442.92199,4.94630003
3/24/1969,1,58518.27807,4.53949976
3/25/1969,1,58599.33773,4.226899624
3/26/1969,1,58685.27425,4.138000011
3/27/1969,1,58775.26092,4.30009985
3/28/1969,1,58868.47102,4.604599953
3/29/1969,1,58964.07783,4.866499901
3/30/1969,1,59061.25462,5.008599758
3/31/1969,1,59159.1747,4.950099945
4/1/1969,1,59257.01132,4.93170023
4/2/1969,1,59353.93778,5.184500217
4/3/1969,1,59449.12736,5.937699795
4/4/1969,1,59541.75334,6.476200104
4/5/1969,1,59630.989,6.622900009
4/6/1969,1,59716.00762,6.798099995
4/7/1969,1,59795.98249,6.590699673
4/8/1969,1,59870.08688,6.240000248
4/9/1969,1,59937.49408,5.887299538
4/10/1969,1,59997.37737,5.606599808
4/11/1969,1,60048.91002,5.426499844
4/12/1969,1,60091.26534,5.394799709
4/13/1969,1,60123.61658,5.416900158
4/14/1969,1,60145.13704,5.133900166
4/15/1969,1,60155,5.448400021
4/16/1969,1,60158.70232,5.920199871
4/17/1969,1,60162.29153,6.10340023
4/18/1969,1,60165.76694,6.169000149
4/19/1969,1,60169.12781,5.918000221
4/20/1969,1,60172.37345,5.758600235
4/21/1969,1,60175.50314,5.34469986
4/22/1969,1,60178.51618,4.866499901
4/23/1969,1,60181.41184,4.411200047
4/24/1969,1,60184.18943,4.093200207
4/25/1969,1,60186.84822,4.017699718
4/26/1969,1,60189.38751,4.186100006
4/27/1969,1,60191.80659,4.372099876
4/28/1969,1,60194.10475,4.475800037
4/29/1969,1,60196.28127,4.744600296
4/30/1969,1,60198.33545,5.839300156
5/1/1969,1,60200.26657,6.70059967
5/2/1969,1,60202.07392,7.496299744
5/3/1969,1,60203.7568,7.861800194
5/4/1969,1,60205.31448,7.732199669
5/5/1969,1,60206.74627,7.693999767
5/6/1969,1,60208.05145,7.190400124
5/7/1969,1,60209.2293,6.50909996
5/8/1969,1,60210.27912,5.771299839
5/9/1969,1,60211.2002,5.374500275
5/10/1969,1,60211.99183,5.275500298
5/11/1969,1,60212.65329,4.976399899
5/12/1969,1,60213.18387,5.077300072
5/13/1969,1,60213.58287,5.698299885
5/14/1969,1,60213.84957,6.299499989
5/15/1969,1,60213.98326,6.515600204
5/16/1969,1,60201.66681,6.662199974
5/17/1969,1,60104.76092,6.548399925
5/18/1969,1,59915.44586,6.322200298
5/19/1969,1,59638.41388,5.971400261
5/20/1969,1,59278.35721,5.78030014
5/21/1969,1,58839.9681,5.288499832
5/22/1969,1,58327.93878,4.752799988
5/23/1969,1,57746.96151,4.250900269
5/24/1969,1,57101.72851,4.254599571
5/25/1969,1,56396.93204,4.259799957
5/26/1969,1,55637.26432,4.211599827
5/27/1969,1,54827.4176,4.767100334
5/28/1969,1,53972.08413,5.916800022
5/29/1969,1,53075.95613,6.987900257
5/30/1969,1,52143.72586,7.956799984
5/31/1969,1,51180.08555,8.512700081
6/1/1969,1,50189.72745,8.627599716
6/2/1969,1,49177.34378,8.406799316
6/3/1969,1,48147.6268,8.127900124
6/4/1969,1,47105.26875,7.448599815
6/5/1969,1,46054.96186,6.448900223
6/6/1969,1,45001.39838,5.6947999
6/7/1969,1,43949.27054,5.309000015
6/8/1969,1,42903.2706,4.942200184
6/9/1969,1,41868.09078,5.037700176
6/10/1969,1,40848.42332,5.691900253
6/11/1969,1,39848.96048,6.270900249
6/12/1969,1,38874.39448,6.571700096
6/13/1969,1,37929.41758,6.767000198
6/14/1969,1,37018.722,6.788900375
6/15/1969,1,36147,6.756999969
6/16/1969,1,35264.13033,6.532099724
6/17/1969,1,34320.90933,6.233200073
6/18/1969,1,33323.4056,5.95510006
6/19/1969,1,32277.68776,5.612699986
6/20/1969,1,31189.8244,4.934599876
6/21/1969,1,30065.88413,4.551800251
6/22/1969,1,28911.93555,4.343200207
6/23/1969,1,27734.04727,4.166500092
6/24/1969,1,26538.2879,4.772599697
6/25/1969,1,25330.72604,5.552099705
6/26/1969,1,24117.43029,6.73239994
6/27/1969,1,22904.46926,7.753399849
6/28/1969,1,21697.91156,8.499099731
6/29/1969,1,20503.82578,8.871799469
6/30/1969,1,19328.28054,8.898900032
7/1/1969,0,18177.34444,8.479300499
7/2/1969,0,17057.08608,8.079299927
7/3/1969,0,15973.57406,7.254700184
7/4/1969,0,14932.87701,6.024699688
7/5/1969,0,13941.06351,5.420000076
7/6/1969,0,13004.20217,4.756399632
7/7/1969,0,12128.3616,5.023300171
7/8/1969,0,11319.6104,5.374899864
7/9/1969,0,10584.01719,5.80369997
7/10/1969,0,9927.650551,6.179199696
7/11/1969,0,9356.579103,6.458499908
7/12/1969,0,8876.871447,6.61400032
7/13/1969,0,8494.596188,6.745800018
7/14/1969,0,8215.821932,6.694999695
7/15/1969,0,8046.617283,6.522000313
7/16/1969,0,7978.289762,6.192599773
7/17/1969,0,7926.06919,5.881500244
7/18/1969,0,7875.456143,5.396499634
7/19/1969,0,7826.459806,4.805299759
7/20/1969,0,7779.089363,4.461400032
7/21/1969,0,7733.353999,4.111999989
7/22/1969,0,7689.262898,4.86590004
7/23/1969,0,7646.825243,5.565000057
7/24/1969,0,7606.05022,6.066800117
7/25/1969,0,7566.947013,7.012099743
7/26/1969,0,7529.524807,7.844099998
7/27/1969,0,7493.792785,8.414600372
7/28/1969,0,7459.760131,8.652799606
7/29/1969,0,7427.436031,8.513199806
7/30/1969,0,7396.829669,7.944300175
7/31/1969,0,7367.950229,7.256100178
8/1/1969,0,7340.806894,6.237800121
8/2/1969,0,7315.408851,5.462200165
8/3/1969,0,7291.765283,4.718400002
8/4/1969,0,7269.885374,4.856200218
8/5/1969,0,7249.778308,5.074700356
8/6/1969,0,7231.453271,5.113900185
8/7/1969,0,7214.919446,5.392499924
8/8/1969,0,7200.186018,5.673300266
8/9/1969,0,7187.262171,5.996500015
8/10/1969,0,7176.15709,6.252799988
8/11/1969,0,7166.879958,6.386600018
8/12/1969,0,7159.439961,6.385799885
8/13/1969,0,7153.846282,6.118799686
8/14/1969,0,7150.108106,5.767100334
8/15/1969,0,7148.234617,5.165699959
8/16/1969,0,7149.478423,4.79940033
8/17/1969,0,7161.011759,4.472699642
8/18/1969,0,7183.326966,4.463100433
8/19/1969,0,7215.639908,4.862099648
8/20/1969,0,7257.16645,5.338399887
8/21/1969,0,7307.122455,5.873600006
8/22/1969,0,7364.723787,6.134900093
8/23/1969,0,7429.186311,6.833899975
8/24/1969,0,7499.725889,7.420500278
8/25/1969,0,7575.558386,7.744699955
8/26/1969,0,7655.899666,7.807799816
8/27/1969,0,7739.965592,7.40929985
8/28/1969,0,7826.972028,6.540699959
8/29/1969,0,7916.134839,5.8677001
8/30/1969,0,8006.669889,5.205800056
8/31/1969,0,8097.79304,5.196499825
9/1/1969,1,8188.720157,5.055699825
9/2/1969,1,8278.667104,4.85710001
9/3/1969,1,8366.849745,4.75330019
9/4/1969,1,8452.483944,4.564399719
9/5/1969,1,8534.785564,4.753399849
9/6/1969,1,8612.970469,5.030200005
9/7/1969,1,8686.254524,5.33920002
9/8/1969,1,8753.853591,5.631999969
9/9/1969,1,8814.983536,5.715300083
9/10/1969,1,8868.860222,5.546599865
9/11/1969,1,8914.699512,5.286099911
9/12/1969,1,8951.717271,4.882500172
9/13/1969,1,8979.129363,4.729599953
9/14/1969,1,8996.151651,5.163199902
9/15/1969,1,9002,5.432199955
9/16/1969,1,9001.207696,5.575200081
9/17/1969,1,8998.856006,5.623100281
9/18/1969,1,8994.982764,5.713200092
9/19/1969,1,8989.625804,5.916399956
9/20/1969,1,8982.822959,5.911600113
9/21/1969,1,8974.612063,6.313600063
9/22/1969,1,8965.03095,6.565999985
9/23/1969,1,8954.117453,6.581099987
9/24/1969,1,8941.909405,6.247900009
9/25/1969,1,8928.444641,5.804200172
9/26/1969,1,8913.760995,5.715499878
9/27/1969,1,8897.896299,6.105400085
9/28/1969,1,8880.888387,6.065999985
9/29/1969,1,8862.775093,5.840099812
9/30/1969,1,8843.594252,5.376399994
10/1/1969,0,8823.383695,4.86220026
10/2/1969,0,8802.181258,4.478600025
10/3/1969,0,8780.024773,4.255999565
10/4/1969,0,8756.952074,4.091199875
10/5/1969,0,8733.000996,4.36989975
10/6/1969,0,8708.209371,4.547299862
10/7/1969,0,8682.615033,4.615499973
10/8/1969,0,8656.255816,4.616300106
10/9/1969,0,8629.169553,4.606200218
10/10/1969,0,8601.394079,5.011300087
10/11/1969,0,8572.967227,5.854599953
10/12/1969,0,8543.92683,6.340199947
10/13/1969,0,8514.310722,6.652800083
10/14/1969,0,8484.156737,6.693500042
10/15/1969,0,8453.502708,6.558000088
10/16/1969,0,8420.561148,6.242799759
10/17/1969,0,8374.803053,5.932499886
10/18/1969,0,8315.425053,5.652500153
10/19/1969,0,8243.491888,5.296199799
10/20/1969,0,8160.068296,5.434599876
10/21/1969,0,8066.219016,5.515299797
10/22/1969,0,7963.008787,5.481400013
10/23/1969,0,7851.502349,5.866899967
10/24/1969,0,7732.764439,6.41050005
10/25/1969,0,7607.859798,6.817199707
10/26/1969,0,7477.853164,6.876699924
10/27/1969,0,7343.809276,6.644799709
10/28/1969,0,7206.792873,6.206799984
10/29/1969,0,7067.868694,5.700799942
10/30/1969,0,6928.101478,5.081799984
10/31/1969,0,6788.555964,4.508900166
11/1/1969,0,6650.296891,4.070099831
11/2/1969,0,6514.388997,3.928799868
11/3/1969,0,6381.897023,3.858799934
11/4/1969,0,6253.885707,4.180199623
11/5/1969,0,6131.419788,4.196500301
11/6/1969,0,6015.564004,4.630099773
11/7/1969,0,5907.383096,5.549399853
11/8/1969,0,5807.941801,6.499300003
11/9/1969,0,5718.304859,7.26060009
11/10/1969,0,5639.537009,7.682099819
11/11/1969,0,5572.70299,7.880700111
11/12/1969,0,5518.86754,7.802399635
11/13/1969,0,5479.095399,7.380800247
11/14/1969,0,5454.451306,6.725200176
11/15/1969,0,5446,5.932499886
11/16/1969,0,5519.127645,5.187399864
11/17/1969,0,5735.407204,5.045599937
11/18/1969,0,6090.183617,5.154600143
11/19/1969,0,6578.801821,5.214699745
11/20/1969,0,7196.606756,6.014900208
11/21/1969,0,7938.943358,6.719200134
11/22/1969,0,8801.156566,7.045200348
11/23/1969,0,9778.59132,7.270800114
11/24/1969,0,10866.59256,7.142799854
11/25/1969,0,12060.50521,6.892100334
11/26/1969,0,13355.67423,6.526199818
11/27/1969,0,14747.44455,5.965100288
